Date,tmp,pr,ssn
2075-01-02,-16.74472948,0.96450867,1
2075-01-03,-15.11330018,0.581771433,1
2075-01-04,-5.275351632,4.059236298,1
2075-01-05,1.171775594,1.258059238,1
2075-01-06,-2.418871332,2.111820288,1
2075-01-07,0.229949387,2.220610128,1
2075-01-08,-3.961304566,5.207491398,1
2075-01-09,-7.68705524,1.509976056,1
2075-01-10,-10.46899227,1.403109353,1
2075-01-11,-12.08214601,0.932958036,1
2075-01-12,-15.64096743,0.298065624,1
2075-01-13,-14.51570813,0.321314002,1
2075-01-14,-9.63658043,0.554943272,1
2075-01-15,-10.7556242,0.707288321,1
2075-01-16,-9.578560342,0.73639425,1
2075-01-17,-8.360746328,0.28636292,1
2075-01-18,-4.824508939,2.522015245,1
2075-01-19,-3.192930749,2.599798492,1
2075-01-20,-5.73401324,1.298307933,1
2075-01-21,-10.73237545,0.316381911,1
2075-01-22,-12.90208443,1.54987104,1
2075-01-23,-14.60882503,1.464865908,1
2075-01-24,-9.671500314,1.313018432,1
2075-01-25,-13.21566989,0.486602258,1
2075-01-26,-10.41307591,2.305561611,1
2075-01-27,-8.44575518,2.55075364,1
2075-01-28,-9.008965345,2.638385109,1
2075-01-29,-11.73417093,0.695596229,1
2075-01-30,-11.11201776,0.951151932,1
2075-01-31,-10.51125314,0.418615974,1
2075-02-01,-11.62300822,0.278576876,1
2075-02-02,-10.86611504,0.758899034,1
2075-02-03,-8.867037031,1.33994006,1
2075-02-04,-7.494696968,3.631978299,1
2075-02-05,1.172539408,6.203546159,1
2075-02-06,3.589630438,3.027082425,1
2075-02-07,-4.350480176,1.358826035,1
2075-02-08,-8.305224551,2.419495317,1
2075-02-09,-0.95014699,1.370393285,1
2075-02-10,-5.237609358,0.113450927,1
2075-02-11,-8.944888345,0.056927906,1
2075-02-12,-7.64690475,0.748167573,1
2075-02-13,-1.860736803,0.559586458,1
2075-02-14,-2.23282286,0.397882107,1
2075-02-15,0.180029336,1.088000046,1
2075-02-16,-0.256210502,1.104411933,1
2075-02-17,-5.79848143,2.829119606,1
2075-02-18,-14.07805743,0.655833281,1
2075-02-19,-19.44438738,0.149068237,1
2075-02-20,-19.03380194,0.013213634,1
2075-02-21,-16.29375086,0.103021207,1
2075-02-22,-17.09164645,0.214375207,1
2075-02-23,-21.21090487,0.120964106,1
2075-02-24,-20.96285246,0.006803011,1
2075-02-25,-20.69968855,0.029204374,1
2075-02-26,-19.826492,0.053766616,1
2075-02-27,-13.46450945,0.47881391,1
2075-02-28,-4.190394291,1.901757921,1
2075-03-01,-2.685678256,0.430784669,2
2075-03-02,-3.014517503,0.634712463,2
2075-03-03,-1.179742296,2.312425654,2
2075-03-04,1.418028833,3.300847008,2
2075-03-05,-2.634285197,1.591377156,2
2075-03-06,-5.592913177,1.468299114,2
2075-03-07,-4.899076406,3.181250717,2
2075-03-08,-3.903638104,6.121114696,2
2075-03-09,-4.920705399,1.119761022,2
2075-03-10,-5.690534827,0.109522244,2
2075-03-11,-5.700751024,0.027344277,2
2075-03-12,-1.553827546,0.965942751,2
2075-03-13,-3.889221464,1.769178987,2
2075-03-14,-8.614128822,0.014483618,2
2075-03-15,-4.72075413,1.466310243,2
2075-03-16,-7.291891091,0.919295815,2
2075-03-17,-8.26862931,1.901433701,2
2075-03-18,-5.738886625,2.056223428,2
2075-03-19,-6.760876679,0.82866064,2
2075-03-20,-6.460779742,0.917493507,2
2075-03-21,-3.721506768,1.899615959,2
2075-03-22,-4.757950684,1.957884837,2
2075-03-23,-0.841835926,1.048620313,2
2075-03-24,-2.704095712,0.905824972,2
2075-03-25,-5.274048124,0.779831293,2
2075-03-26,-5.387299925,0.759695673,2
2075-03-27,-3.78329738,0.936942406,2
2075-03-28,-3.488310679,1.19467703,2
2075-03-29,-3.970873965,1.151922066,2
2075-03-30,-4.691522761,1.616795443,2
2075-03-31,-5.534947759,0.673800833,2
2075-04-01,-4.475990033,2.708883505,2
2075-04-02,-4.642150082,2.348942403,2
2075-04-03,-10.04617031,0.079303212,2
2075-04-04,-5.677273579,0.894429327,2
2075-04-05,-1.534073828,1.032961912,2
2075-04-06,-3.694276244,5.677906833,2
2075-04-07,-13.73785073,2.721602469,2
2075-04-08,-13.97700115,0.556612863,2
2075-04-09,-11.64903189,1.332355967,2
2075-04-10,-9.365959683,1.198218046,2
2075-04-11,-5.716694077,2.003094213,2
2075-04-12,-6.64730867,2.303686814,2
2075-04-13,-10.10628265,0.640470516,2
2075-04-14,-9.940413923,0.501428495,2
2075-04-15,-6.901487732,2.155623026,2
2075-04-16,-5.422879922,0.206310643,2
2075-04-17,1.272102813,2.385348596,2
2075-04-18,3.563002588,3.785377817,2
2075-04-19,3.912323309,5.194738936,2
2075-04-20,0.906825869,12.73799882,2
2075-04-21,-1.763183769,0.773486197,2
2075-04-22,0.364411586,0.428170298,2
2075-04-23,0.805043817,0.281451323,2
2075-04-24,1.996812585,0.265460552,2
2075-04-25,3.495123427,0.400777525,2
2075-04-26,5.800485618,1.294713782,2
2075-04-27,5.518064385,2.540491271,2
2075-04-28,4.251069495,1.496083815,2
2075-04-29,3.037918596,0.66000354,2
2075-04-30,3.238123433,2.986440311,2
2075-05-01,7.648305633,2.36502044,2
2075-05-02,7.550464139,5.9822783,2
2075-05-03,3.744463509,1.372459712,2
2075-05-04,2.472923638,0.319823593,2
2075-05-05,2.130047763,0.080826804,2
2075-05-06,3.765839809,0.237048849,2
2075-05-07,5.534498975,0.83051803,2
2075-05-08,6.802025007,1.299052268,2
2075-05-09,7.221542281,1.174191682,2
2075-05-10,8.007466621,1.175376135,2
2075-05-11,8.534584016,1.804620367,2
2075-05-12,10.38445551,2.644132287,2
2075-05-13,10.87531822,5.126716849,2
2075-05-14,8.892955532,3.836004016,2
2075-05-15,7.828782411,5.382601775,2
2075-05-16,5.254411073,3.245382934,2
2075-05-17,5.842560806,4.593932407,2
2075-05-18,7.002417711,6.222542169,2
2075-05-19,6.167794119,6.934452487,2
2075-05-20,6.273471925,4.343583922,2
2075-05-21,6.546193817,1.799233491,2
2075-05-22,7.921620188,1.137897956,2
2075-05-23,7.407566649,1.688134233,2
2075-05-24,6.764290507,0.855621775,2
2075-05-25,8.174979163,0.19754526,2
2075-05-26,10.0488851,0.65500034,2
2075-05-27,11.25009371,1.577438221,2
2075-05-28,11.44261103,2.110132708,2
2075-05-29,11.34573891,2.744739917,2
2075-05-30,10.96191583,4.086297831,2
2075-05-31,8.733577578,9.079190975,2
2075-06-01,6.629806732,3.758281463,3
2075-06-02,6.952702147,3.227924477,3
2075-06-03,7.456051014,3.373644951,3
2075-06-04,8.047086116,1.892118904,3
2075-06-05,9.412634511,2.402977576,3
2075-06-06,11.35547888,1.23818571,3
2075-06-07,14.04051065,1.371629924,3
2075-06-08,15.74883462,0.74335851,3
2075-06-09,16.32909283,1.253830396,3
2075-06-10,14.70346722,3.630093846,3
2075-06-11,14.42185305,1.348867281,3
2075-06-12,14.40587185,2.801378066,3
2075-06-13,11.74281614,4.933881741,3
2075-06-14,8.549811024,2.627066364,3
2075-06-15,9.928235602,2.272409609,3
2075-06-16,12.15811655,0.482846054,3
2075-06-17,16.20332999,2.450786409,3
2075-06-18,16.86462297,1.991089919,3
2075-06-19,17.23995876,3.511599596,3
2075-06-20,17.06662495,3.485778964,3
2075-06-21,15.54171842,4.717719526,3
2075-06-22,15.04140625,1.184926724,3
2075-06-23,17.46265972,1.143439647,3
2075-06-24,17.73672526,1.818572393,3
2075-06-25,16.85787344,1.21600695,3
2075-06-26,18.39340387,0.642394201,3
2075-06-27,21.36992944,1.401243545,3
2075-06-28,21.39834499,2.788842589,3
2075-06-29,19.45200228,3.638171811,3
2075-06-30,19.5152212,4.737080343,3
2075-07-01,17.89091669,6.208689343,3
2075-07-02,14.67249985,7.176158071,3
2075-07-03,14.11414402,0.77182147,3
2075-07-04,17.4646282,1.34839535,3
2075-07-05,18.41958523,2.306346538,3
2075-07-06,20.6806946,2.308443222,3
2075-07-07,20.49485499,3.161856642,3
2075-07-08,19.53285365,2.642532952,3
2075-07-09,18.65695173,2.951134649,3
2075-07-10,18.98652097,1.793595134,3
2075-07-11,19.23164894,6.534667613,3
2075-07-12,18.89950913,3.682874811,3
2075-07-13,20.10553136,1.872154322,3
2075-07-14,22.52499518,0.383518303,3
2075-07-15,25.10282531,0.746658577,3
2075-07-16,25.9427644,1.843309059,3
2075-07-17,24.26933592,1.360965042,3
2075-07-18,24.02864718,1.009776331,3
2075-07-19,25.92710004,0.688300384,3
2075-07-20,24.49373663,0.73973068,3
2075-07-21,22.05362961,2.682041587,3
2075-07-22,20.59414111,2.12872756,3
2075-07-23,19.47046639,4.119254243,3
2075-07-24,18.86348615,4.018968283,3
2075-07-25,18.68047262,1.428472727,3
2075-07-26,20.6710354,0.163319503,3
2075-07-27,23.66698579,0.145778712,3
2075-07-28,23.4697122,0.416092574,3
2075-07-29,22.97986056,0.517287348,3
2075-07-30,23.19568077,1.616390943,3
2075-07-31,22.12956512,4.73428717,3
2075-08-01,19.93587549,3.237825922,3
2075-08-02,18.11137353,2.590186593,3
2075-08-03,17.48594988,0.654934299,3
2075-08-04,18.50956553,0.242239204,3
2075-08-05,20.03446311,1.336050233,3
2075-08-06,19.80637298,2.45423501,3
2075-08-07,18.79282386,4.652169322,3
2075-08-08,15.16625716,3.477693136,3
2075-08-09,17.18030817,1.615762996,3
2075-08-10,19.04559056,4.062636187,3
2075-08-11,16.83786858,5.587890094,3
2075-08-12,13.56819602,5.840225945,3
2075-08-13,13.19346144,2.779353286,3
2075-08-14,15.20103223,2.531693903,3
2075-08-15,15.5445448,3.691295852,3
2075-08-16,14.09623769,1.24420361,3
2075-08-17,14.42207873,1.84803088,3
2075-08-18,12.75353024,13.15085756,3
2075-08-19,8.704635931,2.56646173,3
2075-08-20,10.53867619,1.035290169,3
2075-08-21,12.91504831,1.315967868,3
2075-08-22,13.85706725,3.436002451,3
2075-08-23,13.29292037,2.568059522,3
2075-08-24,14.70356208,3.26631067,3
2075-08-25,17.60297401,1.441902042,3
2075-08-26,16.81180191,1.538859383,3
2075-08-27,13.31794352,2.23119686,3
2075-08-28,11.77241596,1.772645202,3
2075-08-29,13.14258504,3.157628119,3
2075-08-30,13.07900779,4.003335612,3
2075-08-31,13.46594921,4.187250359,3
2075-09-01,13.15880261,3.724852184,4
2075-09-02,13.32723311,1.18684003,4
2075-09-03,13.85616261,0.265386708,4
2075-09-04,15.42605379,0.311689347,4
2075-09-05,15.85218609,3.658661328,4
2075-09-06,12.40190904,5.074850029,4
2075-09-07,9.259646976,1.142854044,4
2075-09-08,8.120306144,2.479096557,4
2075-09-09,7.714940668,0.755655315,4
2075-09-10,7.743307145,0.926447278,4
2075-09-11,8.495857015,1.353909634,4
2075-09-12,9.815356815,1.912932139,4
2075-09-13,10.1952336,1.322785778,4
2075-09-14,9.796309861,1.547962044,4
2075-09-15,10.04744377,4.686414993,4
2075-09-16,9.948346783,2.302601285,4
2075-09-17,9.929738447,1.959121131,4
2075-09-18,9.692377292,1.974416107,4
2075-09-19,8.81372704,1.560491799,4
2075-09-20,7.9801599,1.050981206,4
2075-09-21,7.141652607,0.860888481,4
2075-09-22,6.321886702,0.859122053,4
2075-09-23,6.082921625,0.8360397,4
2075-09-24,5.920386947,2.332228753,4
2075-09-25,5.320181702,5.084669794,4
2075-09-26,5.276236681,1.152255768,4
2075-09-27,6.23698194,1.299581487,4
2075-09-28,5.461693072,2.187428486,4
2075-09-29,8.219325188,0.795941127,4
2075-09-30,9.216975238,0.32794113,4
2075-10-01,8.899133204,0.385016806,4
2075-10-02,10.88901682,0.602028756,4
2075-10-03,12.72407893,8.769342441,4
2075-10-04,9.847770467,0.647524876,4
2075-10-05,6.322141436,6.770819122,4
2075-10-06,5.133596743,1.272284843,4
2075-10-07,6.85325848,3.692738232,4
2075-10-08,8.877428985,8.854672231,4
2075-10-09,9.432788164,5.218096157,4
2075-10-10,8.60377796,2.997481369,4
2075-10-11,7.296059695,6.355528106,4
2075-10-12,7.900267019,2.23901214,4
2075-10-13,5.394756458,4.016440104,4
2075-10-14,3.480529124,7.318061976,4
2075-10-15,2.797336185,2.16609429,4
2075-10-16,1.71954163,0.576597067,4
2075-10-17,1.44111402,0.472279188,4
2075-10-18,1.513704939,2.3508863,4
2075-10-19,1.731956356,0.775065059,4
2075-10-20,-0.498484987,0.77128453,4
2075-10-21,0.85928473,4.407658113,4
2075-10-22,2.740095705,1.242940978,4
2075-10-23,0.232033233,2.81285363,4
2075-10-24,3.636102003,3.043974924,4
2075-10-25,0.616819268,0.956399248,4
2075-10-26,-0.133621488,0.923276222,4
2075-10-27,3.112174861,3.555985849,4
2075-10-28,3.025693779,5.025565296,4
2075-10-29,-0.277023296,1.975914328,4
2075-10-30,4.499751214,3.930045834,4
2075-10-31,5.325404873,3.244864595,4
2075-11-01,0.89185758,0.657556939,4
2075-11-02,-2.166302024,1.025308331,4
2075-11-03,0.346931428,0.793185173,4
2075-11-04,1.28634801,0.97939608,4
2075-11-05,0.362175347,0.884111332,4
2075-11-06,1.112486063,1.151795512,4
2075-11-07,1.508115071,6.137035419,4
2075-11-08,0.741517591,2.038674856,4
2075-11-09,-4.529281791,2.780243625,4
2075-11-10,-8.51700906,0.549465659,4
2075-11-11,-6.856525134,2.712053562,4
2075-11-12,-1.089604741,9.952529706,4
2075-11-13,-2.671018739,2.030019749,4
2075-11-14,-4.690203799,1.441874839,4
2075-11-15,-6.699582609,0.996765434,4
2075-11-16,-9.567832053,0.463084991,4
2075-11-17,-13.50394749,0.140717671,4
2075-11-18,-6.327785205,2.744572789,4
2075-11-19,-1.449803716,1.860612876,4
2075-11-20,-7.260913173,0.604932279,4
2075-11-21,-10.41699144,0.876455154,4
2075-11-22,-9.097355768,1.13677888,4
2075-11-23,-9.816116071,0.690915149,4
2075-11-24,-8.00633578,1.713958856,4
2075-11-25,-5.830338088,1.361171987,4
2075-11-26,-7.359680837,4.132655115,4
2075-11-27,-6.585867504,2.24233937,4
2075-11-28,-9.866148279,1.479277254,4
2075-11-29,-13.70859074,0.354375402,4
2075-11-30,-14.17910692,0.810518507,4
2075-12-01,-14.141181,0.268233645,1
2075-12-02,-10.00425845,2.986331807,1
2075-12-03,-1.069758499,5.334395638,1
2075-12-04,-0.671214868,2.479021135,1
2075-12-05,-4.428270065,2.450193249,1
2075-12-06,-2.820032283,6.533010057,1
2075-12-07,-5.73803432,1.305493007,1
2075-12-08,-7.376765821,2.669464563,1
2075-12-09,-0.071943908,9.145109055,1
2075-12-10,4.010965257,3.744121188,1
2075-12-11,3.447773266,4.688045045,1
2075-12-12,-2.168993402,1.655690484,1
2075-12-13,-5.707214725,1.031967491,1
2075-12-14,-7.970902053,1.028774773,1
2075-12-15,-9.67561212,1.245397544,1
2075-12-16,-3.133273451,3.105393209,1
2075-12-17,-4.766490066,6.490456954,1
2075-12-18,-8.373671543,4.381783241,1
2075-12-19,-10.97645897,1.22914075,1
2075-12-20,-13.66534956,0.529671415,1
2075-12-21,-13.39267048,1.125542758,1
2075-12-22,-13.73856167,0.268978082,1
2075-12-23,-11.07095617,0.075046918,1
2075-12-24,-5.694543467,0.024534673,1
2075-12-25,-8.756108744,0.085757618,1
2075-12-26,-10.41101432,0.300000606,1
2075-12-27,-16.98692743,0.361966208,1
2075-12-28,-21.7990048,0.311633575,1
2075-12-29,-23.05123418,0.158654474,1
2075-12-30,-24.36932172,0.022027344,1
2075-12-31,-22.63456928,0.180646107,1
2076-01-01,-22.67815771,0.167174542,1
2076-01-02,-23.42053527,0.018779897,1
2076-01-03,-22.3377351,0.116623707,1
2076-01-04,-18.58175686,0.3641269,1
2076-01-05,-12.83251694,0.877552987,1
2076-01-06,-10.59062863,0.230444376,1
2076-01-07,-5.606167719,2.467046465,1
2076-01-08,1.413989238,3.300588933,1
2076-01-09,3.708277728,2.198765322,1
2076-01-10,-0.809618402,0.196070151,1
2076-01-11,0.930829304,1.477840001,1
2076-01-12,0.261201428,0.651398622,1
2076-01-13,-5.989390943,0.073774256,1
2076-01-14,-8.141099704,0.129579069,1
2076-01-15,-8.267678989,0.167533335,1
2076-01-16,-7.114276065,0.278674807,1
2076-01-17,-5.496127261,1.116574946,1
2076-01-18,-1.802964209,2.189197043,1
2076-01-19,-2.384119391,1.589087734,1
2076-01-20,-2.896138554,1.923418182,1
2076-01-21,-3.431639245,3.001464496,1
2076-01-22,-1.165152075,2.935367871,1
2076-01-23,0.491463262,2.066558951,1
2076-01-24,-1.718182295,2.758468986,1
2076-01-25,-1.052120116,2.075615333,1
2076-01-26,-3.322176677,3.246996031,1
2076-01-27,-5.195433676,2.081177328,1
2076-01-28,-7.332501532,0.819530529,1
2076-01-29,-3.985039953,4.062767709,1
2076-01-30,-2.196909502,0.878788177,1
2076-01-31,-4.307307424,0.49706955,1
2076-02-01,-3.370003942,1.050512899,1
2076-02-02,-3.325272948,1.63669879,1
2076-02-03,-6.039555621,0.638686007,1
2076-02-04,-8.926351686,0.850632173,1
2076-02-05,-4.878270998,0.803245616,1
2076-02-06,-4.891961728,1.260023867,1
2076-02-07,-5.335997933,0.707632386,1
2076-02-08,-8.171264337,0.45338364,1
2076-02-09,-11.08864927,0.206874612,1
2076-02-10,-7.999222754,1.238268034,1
2076-02-11,-7.834961064,0.672009479,1
2076-02-12,-12.65452306,0.008565417,1
2076-02-13,-11.84155495,0.347240819,1
2076-02-14,-8.126351404,1.736852224,1
2076-02-15,-13.02856059,0.860749508,1
2076-02-16,-15.54354021,0.509961597,1
2076-02-17,-14.77452703,1.3373344,1
2076-02-18,-18.84459218,1.309553845,1
2076-02-19,-17.20973413,3.188483372,1
2076-02-20,-22.38132198,0.277432373,1
2076-02-21,-23.8688591,0.233553938,1
2076-02-22,-23.2514104,0.324551176,1
2076-02-23,-25.50675515,0.305536932,1
2076-02-24,-26.84673409,0.827101023,1
2076-02-25,-27.12877896,0.376562316,1
2076-02-26,-25.28609649,0.530469477,1
2076-02-27,-24.85121367,0.423922626,1
2076-02-28,-21.78264932,2.515984109,1
2076-02-29,-19.43924969,1.460633595,1
2076-03-01,-15.36956022,1.076523171,2
2076-03-02,-12.54229754,1.324269706,2
2076-03-03,-16.88813532,0.752905556,2
2076-03-04,-17.77257055,0.09662865,2
2076-03-05,-15.55658166,0.041608199,2
2076-03-06,-14.59298777,0.008194611,2
2076-03-07,-10.67083801,0.00101913,2
2076-03-08,-9.638051299,0.0066034,2
2076-03-09,-10.53473292,0.004542509,2
2076-03-10,-9.556351806,0.038734058,2
2076-03-11,-8.607379238,0.04213717,2
2076-03-12,-7.10233028,0.409931477,2
2076-03-13,-7.832945008,0.884413564,2
2076-03-14,-5.480051203,1.304279933,2
2076-03-15,-1.332585115,4.481184919,2
2076-03-16,3.30613759,3.701239389,2
2076-03-17,-3.082924016,2.714736115,2
2076-03-18,-3.196096024,0.840258699,2
2076-03-19,-1.028500774,0.520836599,2
2076-03-20,-3.839995541,0.58484218,2
2076-03-21,-8.829617135,0.000674179,2
2076-03-22,-9.213394923,0.002138768,2
2076-03-23,-7.969428073,0.340414393,2
2076-03-24,-14.01314008,0.081944108,2
2076-03-25,-13.08824987,0.200177806,2
2076-03-26,-12.83175181,0.057183849,2
2076-03-27,-14.43233279,0.019180614,2
2076-03-28,-10.54245873,1.744274768,2
2076-03-29,-6.531157456,1.410386755,2
2076-03-30,-2.15540579,0.545031892,2
2076-03-31,0.363758277,1.042523615,2
2076-04-01,1.214169273,1.0696536,2
2076-04-02,-1.059400794,1.775552918,2
2076-04-03,-1.240388693,0.144053657,2
2076-04-04,1.307610404,0.745663934,2
2076-04-05,0.975754095,0.115186806,2
2076-04-06,-0.50767175,0.103463516,2
2076-04-07,-0.334056859,0.043645894,2
2076-04-08,0.013594045,0.048746045,2
2076-04-09,2.115273853,0.29629722,2
2076-04-10,2.281248464,0.006485555,2
2076-04-11,2.104873677,0.055838932,2
2076-04-12,-0.522641983,0.194077869,2
2076-04-13,-6.101914696,0.315853417,2
2076-04-14,-7.278533041,0.262217813,2
2076-04-15,-4.601994295,0.164537626,2
2076-04-16,-0.497418718,2.207661014,2
2076-04-17,2.079604053,4.57665105,2
2076-04-18,2.295547602,1.513107489,2
2076-04-19,3.699893752,1.8796235,2
2076-04-20,3.942203517,1.103295985,2
2076-04-21,3.124881351,0.760376777,2
2076-04-22,3.013649444,0.880335943,2
2076-04-23,2.396996584,0.544167869,2
2076-04-24,3.167018351,0.60036809,2
2076-04-25,3.725180384,0.276840378,2
2076-04-26,4.308287427,1.714698682,2
2076-04-27,3.504825198,1.639661603,2
2076-04-28,3.74582747,2.036282282,2
2076-04-29,4.203388792,0.566478201,2
2076-04-30,6.63797796,1.483753285,2
2076-05-01,8.901202082,2.818383774,2
2076-05-02,4.007231033,1.410810182,2
2076-05-03,2.216259727,0.530958549,2
2076-05-04,1.811738441,0.782946367,2
2076-05-05,1.169089173,0.487336634,2
2076-05-06,1.581720165,0.391332342,2
2076-05-07,3.976905016,2.451716672,2
2076-05-08,4.88510989,4.326125367,2
2076-05-09,3.314155161,2.67768716,2
2076-05-10,4.912321462,0.454177354,2
2076-05-11,6.565305304,0.190058694,2
2076-05-12,9.413001985,0.134325846,2
2076-05-13,10.75758092,1.956603512,2
2076-05-14,7.605808059,3.221604811,2
2076-05-15,6.502072007,2.473234348,2
2076-05-16,6.176161379,1.323922853,2
2076-05-17,7.593460977,3.53250913,2
2076-05-18,8.624753643,2.312727038,2
2076-05-19,9.137939278,2.665430889,2
2076-05-20,7.192790446,6.109889079,2
2076-05-21,6.911668056,0.787089374,2
2076-05-22,7.711422399,1.736505593,2
2076-05-23,9.717765779,1.334888633,2
2076-05-24,10.34944505,0.686244974,2
2076-05-25,10.59968054,1.035509335,2
2076-05-26,12.37054358,3.605139638,2
2076-05-27,10.86461578,0.867964924,2
2076-05-28,9.494873844,7.695250372,2
2076-05-29,6.370733779,7.660748017,2
2076-05-30,7.067368837,0.904274882,2
2076-05-31,9.486276439,0.992705726,2
2076-06-01,10.60527993,3.043693963,3
2076-06-02,10.25270568,9.332411595,3
2076-06-03,9.873217851,5.04319661,3
2076-06-04,11.22142322,1.562211345,3
2076-06-05,12.80387142,1.341987977,3
2076-06-06,13.34966256,3.452988538,3
2076-06-07,12.53662976,2.495132245,3
2076-06-08,11.31687881,2.076486051,3
2076-06-09,10.62493374,4.558741631,3
2076-06-10,9.58662815,2.133254256,3
2076-06-11,10.72490116,1.691918241,3
2076-06-12,12.14122332,1.59039756,3
2076-06-13,12.89292735,2.235249742,3
2076-06-14,14.3918778,1.802556067,3
2076-06-15,16.11707585,3.460768855,3
2076-06-16,16.03117081,4.346825665,3
2076-06-17,14.16356024,6.390916391,3
2076-06-18,14.02136009,2.309127748,3
2076-06-19,15.89162238,0.779278294,3
2076-06-20,17.07385314,1.539592888,3
2076-06-21,17.82305716,2.447027107,3
2076-06-22,18.01676204,3.317672488,3
2076-06-23,17.47008706,3.664797844,3
2076-06-24,16.28413986,6.564842835,3
2076-06-25,14.64025823,1.950999663,3
2076-06-26,15.31234627,2.703345367,3
2076-06-27,16.71517859,2.274921958,3
2076-06-28,16.20386774,2.08937011,3
2076-06-29,15.36866811,1.575233553,3
2076-06-30,16.62145794,0.990419723,3
2076-07-01,18.18020078,0.592222269,3
2076-07-02,18.36207359,2.363602061,3
2076-07-03,17.8530643,6.134761234,3
2076-07-04,14.94670972,9.340021306,3
2076-07-05,15.73969868,1.381807547,3
2076-07-06,17.17521504,2.098648848,3
2076-07-07,18.20471281,1.877133161,3
2076-07-08,18.026499,1.299918192,3
2076-07-09,17.96385545,2.738307154,3
2076-07-10,18.98316627,0.649492015,3
2076-07-11,23.22279496,1.709063731,3
2076-07-12,23.80155023,4.568900344,3
2076-07-13,21.71494465,5.094387485,3
2076-07-14,21.48135456,3.119160548,3
2076-07-15,21.05675426,4.149506411,3
2076-07-16,19.18927675,3.28703651,3
2076-07-17,20.41967212,1.560242854,3
2076-07-18,22.34240326,1.865221957,3
2076-07-19,20.81588893,3.256545982,3
2076-07-20,19.07647999,2.315932995,3
2076-07-21,20.06851606,1.61933675,3
2076-07-22,19.38077426,1.589773838,3
2076-07-23,18.02097172,1.20321739,3
2076-07-24,16.98327512,0.899087425,3
2076-07-25,16.713148,3.318114928,3
2076-07-26,17.70577791,0.547797286,3
2076-07-27,18.63413615,1.991395984,3
2076-07-28,18.38024593,0.685159564,3
2076-07-29,19.11562918,2.266173123,3
2076-07-30,19.64565371,1.101987647,3
2076-07-31,20.12335693,2.439914395,3
2076-08-01,18.07858599,4.906755759,3
2076-08-02,15.9341496,0.32407258,3
2076-08-03,17.26395763,2.601233381,3
2076-08-04,13.81441194,9.52594198,3
2076-08-05,12.00247952,2.888115036,3
2076-08-06,14.59840346,5.083419196,3
2076-08-07,15.08235336,4.593849296,3
2076-08-08,15.70516542,3.134409128,3
2076-08-09,16.20574749,5.715922618,3
2076-08-10,13.33337744,5.536343601,3
2076-08-11,12.60269886,5.88545621,3
2076-08-12,13.40988628,0.476788483,3
2076-08-13,15.98094753,0.164280144,3
2076-08-14,17.93095983,0.100631062,3
2076-08-15,18.556459,1.050430939,3
2076-08-16,18.2067569,0.608952112,3
2076-08-17,19.0980669,0.118413551,3
2076-08-18,21.33022228,0.675088567,3
2076-08-19,21.75561156,1.098781342,3
2076-08-20,21.38955399,1.595084513,3
2076-08-21,21.19558591,0.522126441,3
2076-08-22,20.33621033,0.55926651,3
2076-08-23,20.5018059,1.501468512,3
2076-08-24,18.84963048,1.146659242,3
2076-08-25,18.71312584,6.566774544,3
2076-08-26,15.70441939,5.12278413,3
2076-08-27,15.86172205,8.763802193,3
2076-08-28,17.92952317,0.708512547,3
2076-08-29,18.18151925,2.065054082,3
2076-08-30,18.68193367,2.02148155,3
2076-08-31,18.42381211,1.025900373,3
2076-09-01,15.67577874,1.88475417,4
2076-09-02,13.39111505,2.36045001,4
2076-09-03,10.71917124,1.446245837,4
2076-09-04,11.57063772,0.80648508,4
2076-09-05,11.86737743,0.460605404,4
2076-09-06,12.92780476,0.087274855,4
2076-09-07,13.28619309,0.027754626,4
2076-09-08,13.87044882,3.402241391,4
2076-09-09,12.10070764,5.825448401,4
2076-09-10,9.532078173,3.072461015,4
2076-09-11,9.700867302,2.141195009,4
2076-09-12,7.601168221,3.459479916,4
2076-09-13,6.532869103,3.892991276,4
2076-09-14,6.364894328,2.775158094,4
2076-09-15,7.193370863,1.844679986,4
2076-09-16,5.856234722,0.421711945,4
2076-09-17,9.772023603,0.438519902,4
2076-09-18,8.228932588,0.159869647,4
2076-09-19,7.693929218,0.760194778,4
2076-09-20,8.403003688,4.658312869,4
2076-09-21,9.475030906,4.087849644,4
2076-09-22,9.198233751,8.247244693,4
2076-09-23,6.566963555,2.246431705,4
2076-09-24,6.673897246,2.01716821,4
2076-09-25,9.907181194,1.400089324,4
2076-09-26,9.799145955,4.643107942,4
2076-09-27,11.82153876,10.18677818,4
2076-09-28,9.421493938,7.852610387,4
2076-09-29,3.804542318,3.272741136,4
2076-09-30,3.629871266,1.194236093,4
2076-10-01,6.074948762,4.660858022,4
2076-10-02,6.061421894,3.50269822,4
2076-10-03,4.883156765,2.663909941,4
2076-10-04,4.40918583,1.813216083,4
2076-10-05,4.839280166,0.757345756,4
2076-10-06,4.469328396,0.628156455,4
2076-10-07,4.6634545,0.988140035,4
2076-10-08,5.338812198,1.736780809,4
2076-10-09,5.648448599,0.590796203,4
2076-10-10,5.795103445,2.083887355,4
2076-10-11,5.959929856,1.564336838,4
2076-10-12,3.783367395,0.746987979,4
2076-10-13,2.603958052,0.394778094,4
2076-10-14,2.867283057,0.566444037,4
2076-10-15,3.478603504,2.093981862,4
2076-10-16,4.480938196,2.697288938,4
